path,category,theme,dependencies,parameters,num_dependencies,num_parameters,ignored_dependencies,ignored_parameters,errors,export_name
metacatui-es6/src/js/views/CitationListView.js,view,,"['jquery', 'underscore', 'backbone', 'collections/Citations', 'views/CitationView']","['$', '_', 'Backbone', 'Citations', 'CitationView']",5,5,[],[],[],CitationListView
metacatui-es6/src/js/views/DataPackageView.js,view,,"['jquery', 'underscore', 'backbone', 'localforage', 'collections/DataPackage', 'models/DataONEObject', 'models/metadata/ScienceMetadata', 'models/metadata/eml211/EML211', 'views/DataItemView', 'text!templates/dataPackage.html', 'text!templates/dataPackageStart.html']","['$', '_', 'Backbone', 'LocalForage', 'DataPackage', 'DataONEObject', 'ScienceMetadata', 'EML211', 'DataItemView', 'DataPackageTemplate', 'DataPackageStartTemplate']",11,11,[],[],[],DataPackageView
metacatui-es6/src/js/views/MarkdownView.js,view,,"['jquery', 'underscore', 'backbone', 'showdown', 'text!templates/markdown.html', 'text!templates/loading.html']","['$', '_', 'Backbone', 'showdown', 'markdownTemplate', 'LoadingTemplate']",6,6,[],[],[],MarkdownView
metacatui-es6/src/js/views/RegisterCitationView.js,view,,"['jquery', 'underscore', 'backbone', 'common/Utilities', 'text!templates/registerCitation.html']","['$', '_', 'Backbone', 'Utilities', 'RegisterCitationTemplate']",5,5,[],[],[],RegisterCitationView
metacatui-es6/src/js/views/StatsView.js,view,,"['jquery', 'underscore', 'backbone', 'd3', 'LineChart', 'BarChart', 'DonutChart', 'CircleBadge', 'collections/Citations', 'models/MetricsModel', 'models/Stats', 'MetricsChart', 'views/CitationListView', 'text!templates/metricModalTemplate.html', 'text!templates/profile.html', 'text!templates/alert.html', 'text!templates/loading.html', 'text!templates/loading-metrics.html']","['$', '_', 'Backbone', 'd3', 'LineChart', 'BarChart', 'DonutChart', 'CircleBadge', 'Citations', 'MetricsModel', 'StatsModel', 'MetricsChart', 'CitationList', 'MetricModalTemplate', 'profileTemplate', 'AlertTemplate', 'LoadingTemplate', 'MetricsLoadingTemplate']",18,18,[],[],[],StatsView
metacatui-es6/src/js/views/NavbarView.js,view,,"['jquery', 'underscore', 'backbone', 'views/SignInView', 'text!templates/navbar.html']","['$', '_', 'Backbone', 'SignInView', 'NavbarTemplate']",5,5,[],[],[],NavbarView
metacatui-es6/src/js/views/MainContentView.js,view,,"['jquery', 'underscore', 'backbone', 'text!templates/mainContent.html']","['$', '_', 'Backbone', 'MainContentTemplate']",4,4,[],[],[],MainContentView
metacatui-es6/src/js/views/GroupListView.js,view,,"['jquery', 'underscore', 'backbone', 'collections/UserGroup', 'models/UserModel', 'views/PagerView']","['$', '_', 'Backbone', 'UserGroup', 'UserModel', 'PagerView']",6,6,[],[],[],GroupListView
metacatui-es6/src/js/views/MetricsChartView.js,view,,"['jquery', 'underscore', 'backbone', 'd3']","['$', '_', 'Backbone', 'd3']",4,4,[],[],[],d
metacatui-es6/src/js/views/ImageUploaderView.js,view,,"['underscore', 'jquery', 'backbone', 'models/DataONEObject', 'collections/ObjectFormats', 'Dropzone', 'text!templates/imageUploader.html', 'corejs']","['_', '$', 'Backbone', 'DataONEObject', 'ObjectFormats', 'Dropzone', 'Template', 'corejs']",8,8,[],[],[],ImageUploaderView
metacatui-es6/src/js/views/MarkdownEditorView.js,view,,"['underscore', 'jquery', 'backbone', 'woofmark', 'models/metadata/eml220/EMLText', 'views/ImageUploaderView', 'views/MarkdownView', 'views/TableEditorView', 'text!templates/markdownEditor.html']","['_', '$', 'Backbone', 'Woofmark', 'EMLText', 'ImageUploader', 'MarkdownView', 'TableEditor', 'Template']",9,9,[],[],[],MarkdownEditorView
metacatui-es6/src/js/views/TextView.js,view,,"['jquery', 'underscore', 'backbone', 'text!templates/alert.html', 'text!templates/about.html', 'text!templates/api.html', 'text!templates/tools.html', 'text!templates/help-searchTips.html', 'text!templates/content/signin-help.html']","['$', '_', 'Backbone', 'AlertTemplate', 'AboutTemplate', 'APITemplate', 'ToolsTemplate', 'SearchTipsTemplate', 'SignInHelpTemplate']",9,9,[],[],[],TextView
metacatui-es6/src/js/views/AltHeaderView.js,view,,"['jquery', 'underscore', 'backbone', 'text!templates/altHeader.html', 'text!templates/defaultHeader.html']","['$', '_', 'Backbone', 'AltHeaderTemplate', 'DefaultHeaderTemplate']",5,5,[],[],[],AltHeaderView
metacatui-es6/src/js/views/FooterView.js,view,,"['jquery', 'underscore', 'backbone', 'text!templates/footer.html']","['$', '_', 'Backbone', 'FooterTemplate']",4,4,[],[],[],FooterView
metacatui-es6/src/js/views/ColorPaletteView.js,view,,"['underscore', 'jquery', 'backbone']","['_', '$', 'Backbone']",3,3,[],[],[],ColorPaletteView
metacatui-es6/src/js/views/FeaturedDataView.js,view,,"['jquery', 'underscore', 'backbone', 'text!templates/featuredData.html']","['$', '_', 'Backbone', 'FeaturedDataTemplate']",4,4,[],[],[],FeaturedDataView
metacatui-es6/src/js/views/TableEditorView.js,view,,"['underscore', 'jquery', 'backbone', 'markdownTableFromJson', 'markdownTableToJson', 'text!templates/tableEditor.html']","['_', '$', 'Backbone', 'markdownTableFromJson', 'markdownTableToJson', 'Template']",6,6,[],[],[],TableEditorView
metacatui-es6/src/js/views/PackageTableView.js,view,,"['jquery', 'underscore', 'backbone', 'models/PackageModel', 'views/DownloadButtonView', 'text!templates/downloadContents.html']","['$', '_', 'Backbone', 'Package', 'DownloadButtonView', 'Template']",6,6,[],[],[],PackageTable
metacatui-es6/src/js/views/MetricView.js,view,,"['jquery', 'underscore', 'backbone', 'views/MetricModalView']","['$', '_', 'Backbone', 'MetricModalView']",4,4,[],[],[],MetricView
metacatui-es6/src/js/views/MapsView.js,view,,"['jquery', 'underscore', 'backbone', 'gmaps', 'nGeohash', 'text!templates/maps.html']","['$', '_', 'Backbone', 'gmaps', 'nGeohash', 'mapsTemplate']",6,6,[],[],[],mapsView
metacatui-es6/src/js/views/AppView.js,view,,"['jquery', 'underscore', 'backbone', 'views/AltHeaderView', 'views/NavbarView', 'views/FooterView', 'views/SignInView', 'text!templates/alert.html', 'text!templates/appHead.html', 'text!templates/jsonld.txt', 'text!templates/app.html', 'text!templates/loading.html']","['$', '_', 'Backbone', 'AltHeaderView', 'NavbarView', 'FooterView', 'SignInView', 'AlertTemplate', 'AppHeadTemplate', 'JsonLDTemplate', 'AppTemplate', 'LoadingTemplate']",12,12,[],[],[],AppView
metacatui-es6/src/js/views/LineChartView.js,view,,"['jquery', 'underscore', 'backbone', 'd3']","['$', '_', 'Backbone', 'd3']",4,4,[],[],[],xPos
metacatui-es6/src/js/views/CircleBadgeView.js,view,,"['jquery', 'underscore', 'backbone', 'd3']","['$', '_', 'Backbone', 'd3']",4,4,[],[],[],CircleBadgeView
metacatui-es6/src/js/views/SignInView.js,view,,"['jquery', 'underscore', 'backbone', 'text!templates/login.html', 'text!templates/alert.html', 'text!templates/loginButtons.html', 'text!templates/loginOptions.html', 'text!templates/login-ldap.html']","['$', '_', 'Backbone', 'LoginTemplate', 'AlertTemplate', 'LoginButtonsTemplate', 'LoginOptionsTemplate', 'LdapLoginTemplate']",8,8,[],[],[],SignInView
metacatui-es6/src/js/views/DownloadButtonView.js,view,,"['jquery', 'underscore', 'backbone', 'models/SolrResult']","['$', '_', 'Backbone', 'SolrResult', 'template']",4,5,[None],[],[],DownloadButtonView
metacatui-es6/src/js/views/DatasetView.js,view,,"['underscore', 'jquery', 'backbone', 'models/DataONEObject', 'models/metadata/ScienceMetadata', 'models/metadata/eml211/EML211', 'views/metadata/EML211View', 'text!templates/metadata.html']","['_', '$', 'Backbone', 'DataONEObject', 'ScienceMetadata', 'EML', 'EMLView', 'Template']",8,8,[],[],[],DatasetView
metacatui-es6/src/js/views/DataCatalogViewWithFilters.js,view,,"['jquery', 'underscore', 'backbone', 'gmaps', 'collections/Filters', 'collections/SolrResults', 'models/filters/FilterGroup', 'models/filters/SpatialFilter', 'models/Stats', 'views/DataCatalogView', 'views/filters/FilterGroupsView', 'text!templates/dataCatalog.html', 'nGeohash']","['$', '_', 'Backbone', 'gmaps', 'Filters', 'SearchResults', 'FilterGroup', 'SpatialFilter', 'Stats', 'DataCatalogView', 'FilterGroupsView', 'template', 'nGeohash']",13,13,[],[],[],DataCatalogViewWithFilters
metacatui-es6/src/js/views/AccessPolicyView.js,view,,"['underscore', 'jquery', 'backbone', 'models/AccessRule', 'collections/AccessPolicy', 'views/AccessRuleView', 'text!templates/accessPolicy.html', 'text!templates/filters/toggleFilter.html']","['_', '$', 'Backbone', 'AccessRule', 'AccessPolicy', 'AccessRuleView', 'Template', 'ToggleTemplate']",8,8,[],[],[],AccessPolicyView
metacatui-es6/src/js/views/UserGroupView.js,view,,"['jquery', 'underscore', 'backbone', 'collections/UserGroup', 'views/GroupListView', 'text!templates/userGroup.html', 'text!templates/alert.html']","['$', '_', 'Backbone', 'UserGroup', 'GroupListView', 'Template', 'AlertTemplate']",7,7,[],[],[],UserGroupView
metacatui-es6/src/js/views/CitationView.js,view,,"['jquery', 'underscore', 'backbone', 'models/CitationModel', 'text!templates/citations/citationAPA.html', 'text!templates/citations/citationFullArchived.html', 'text!templates/citations/citationAPAInText.html', 'text!templates/citations/citationAPAInTextArchived.html']","['$', '_', 'Backbone', 'CitationModel', 'APATemplate', 'ArchivedTemplate', 'APAInTextTemplate', 'InTextArchivedTemplate']",8,8,[],[],[],CitationView
metacatui-es6/src/js/views/UserView.js,view,,"['jquery', 'underscore', 'backbone', 'clipboard', 'collections/UserGroup', 'models/UserModel', 'models/Stats', 'views/SignInView', 'views/StatsView', 'views/DataCatalogView', 'views/UserGroupView', 'text!templates/userProfile.html', 'text!templates/alert.html', 'text!templates/loading.html', 'text!templates/userProfileMenu.html', 'text!templates/userSettings.html', 'text!templates/noResults.html']","['$', '_', 'Backbone', 'Clipboard', 'UserGroup', 'UserModel', 'Stats', 'SignInView', 'StatsView', 'DataCatalogView', 'UserGroupView', 'userProfileTemplate', 'AlertTemplate', 'LoadingTemplate', 'ProfileMenuTemplate', 'SettingsTemplate', 'NoResultsTemplate']",17,17,[],[],[],UserView
metacatui-es6/src/js/views/MdqRunView.js,view,,"['jquery', 'underscore', 'backbone', 'd3', 'models/SolrResult', 'DonutChart', 'views/CitationView', 'text!templates/mdqRun.html', 'text!templates/mdqSuites.html', 'text!templates/loading-metrics.html', 'collections/QualityReport']","['$', '_', 'Backbone', 'd3', 'SolrResult', 'DonutChart', 'CitationView', 'MdqRunTemplate', 'SuitesTemplate', 'LoadingTemplate', 'QualityReport']",11,11,[],[],[],MdqRunView
metacatui-es6/src/js/views/DataPreviewView.js,view,,"['underscore', 'jquery', 'backbone', 'models/DataONEObject']","['_', '$', 'Backbone', 'DataONEObject']",4,4,[],[],[],DataPreviewView
metacatui-es6/src/js/views/EditorView.js,view,,"['underscore', 'jquery', 'backbone', 'views/SignInView', 'text!templates/editorSubmitMessage.html']","['_', '$', 'Backbone', 'SignInView', 'EditorSubmitMessageTemplate']",5,5,[],[],[],EditorView
metacatui-es6/src/js/views/AnnotationView.js,view,,"['jquery', 'underscore', 'backbone', 'text!templates/bioportalAnnotationTemplate.html']","['$', '_', 'Backbone', 'AnnotationPopoverTemplate']",4,4,[],[],[],AnnotationView
metacatui-es6/src/js/views/DraftsView.js,view,,"['jquery', 'underscore', 'backbone', 'localforage', 'clipboard', 'text!templates/draftsTemplate.html']","['$', '_', 'Backbone', 'LocalForage', 'Clipboard', 'draftsTemplate']",6,6,[],[],[],view
metacatui-es6/src/js/views/LdapView.js,view,,"['jquery', 'underscore', 'backbone', 'bootstrap', 'recaptcha', 'text!templates/loading.html']","['$', '_', 'Backbone', 'BootStrap', 'Recaptcha', 'LoadingTemplate']",6,6,[],[],[],LdapView
metacatui-es6/src/js/views/ProvEntitySelectView.js,view,,"['jquery', 'underscore', 'backbone', 'text!templates/provEntitySelect.html']","['$', '_', 'Backbone', 'provEntitySelectTemplate']",4,4,[],[],[],true
metacatui-es6/src/js/views/AccessRuleView.js,view,,"['underscore', 'jquery', 'backbone', 'models/AccessRule']","['_', '$', 'Backbone', 'AccessRule']",4,4,[],[],[],AccessRuleView
metacatui-es6/src/js/views/DataItemView.js,view,,"['underscore', 'jquery', 'backbone', 'models/DataONEObject', 'models/metadata/eml211/EML211', 'models/metadata/eml211/EMLOtherEntity', 'text!templates/dataItem.html']","['_', '$', 'Backbone', 'DataONEObject', 'EML', 'EMLOtherEntity', 'DataItemTemplate']",7,7,[],[],[],DataItemView
metacatui-es6/src/js/views/MetadataView.js,view,,"['jquery', 'jqueryui', 'underscore', 'backbone', 'gmaps', 'fancybox', 'clipboard', 'collections/DataPackage', 'models/DataONEObject', 'models/PackageModel', 'models/SolrResult', 'models/metadata/ScienceMetadata', 'models/MetricsModel', 'common/Utilities', 'views/DownloadButtonView', 'views/ProvChartView', 'views/MetadataIndexView', 'views/ExpandCollapseListView', 'views/ProvStatementView', 'views/PackageTableView', 'views/CitationHeaderView', 'views/citations/CitationModalView', 'views/AnnotationView', 'views/MarkdownView', 'text!templates/metadata/metadata.html', 'text!templates/dataSource.html', 'text!templates/publishDOI.html', 'text!templates/newerVersion.html', 'text!templates/loading.html', 'text!templates/metadataControls.html', 'text!templates/metadataInfoIcons.html', 'text!templates/alert.html', 'text!templates/editMetadata.html', 'text!templates/dataDisplay.html', 'text!templates/map.html', 'text!templates/annotation.html', 'text!templates/metaTagsHighwirePress.html', 'uuid', 'views/MetricView']","['$', '$ui', '_', 'Backbone', 'gmaps', 'fancybox', 'Clipboard', 'DataPackage', 'DataONEObject', 'Package', 'SolrResult', 'ScienceMetadata', 'MetricsModel', 'Utilities', 'DownloadButtonView', 'ProvChart', 'MetadataIndex', 'ExpandCollapseList', 'ProvStatement', 'PackageTable', 'CitationHeaderView', 'CitationModalView', 'AnnotationView', 'MarkdownView', 'MetadataTemplate', 'DataSourceTemplate', 'PublishDoiTemplate', 'VersionTemplate', 'LoadingTemplate', 'ControlsTemplate', 'MetadataInfoIconsTemplate', 'AlertTemplate', 'EditMetadataTemplate', 'DataDisplayTemplate', 'MapTemplate', 'AnnotationTemplate', 'metaTagsHighwirePressTemplate', 'uuid', 'MetricView']",39,39,[],[],[],test
metacatui-es6/src/js/views/ExpandCollapseListView.js,view,,"['jquery', 'underscore', 'backbone']","['$', '_', 'Backbone']",3,3,[],[],[],ExpandCollapseListView
metacatui-es6/src/js/views/PagerView.js,view,,['jquery'],['$'],1,1,[],[],[],PagerView
metacatui-es6/src/js/views/ProvChartView.js,view,,"['jquery', 'underscore', 'backbone', 'views/CitationView', 'views/ProvEntitySelectView', 'views/ProvStatementView']","['$', '_', 'Backbone', 'CitationView', 'ProvEntitySelectView', 'ProvStatement']",6,6,[],[],[],ProvChartView
metacatui-es6/src/js/views/CitationHeaderView.js,view,,"['jquery', 'underscore', 'backbone', 'views/CitationView', 'text!templates/citations/citationHeader.html']","['$', '_', 'Backbone', 'CitationView', 'HeaderTemplate']",5,5,[],[],[],CitationHeaderView
metacatui-es6/src/js/views/IndexView.js,view,,"['jquery', 'underscore', 'backbone', 'bootstrap', 'views/AltHeaderView', 'views/MainContentView', 'views/FeaturedDataView']","['$', '_', 'Backbone', 'Bootstrap', 'AltHeaderView', 'MainContentView', 'FeaturedDataView']",7,7,[],[],[],IndexView
metacatui-es6/src/js/views/MetadataIndexView.js,view,,"['jquery', 'underscore', 'backbone', 'gmaps', 'models/SolrResult', 'views/DownloadButtonView', 'text!templates/loading.html', 'text!templates/alert.html', 'text!templates/attribute.html', 'text!templates/dataDisplay.html']","['$', '_', 'Backbone', 'gmaps', 'SolrResult', 'DownloadButtonView', 'LoadingTemplate', 'alertTemplate', 'AttributeTemplate', 'DataDisplayTemplate']",10,10,[],[],[],MetadataIndexView
metacatui-es6/src/js/views/DataCatalogView.js,view,,"['jquery', 'underscore', 'backbone', 'collections/SolrResults', 'models/Search', 'models/MetricsModel', 'common/Utilities', 'views/SearchResultView', 'views/searchSelect/AnnotationFilterView', 'text!templates/search.html', 'text!templates/statCounts.html', 'text!templates/pager.html', 'text!templates/mainContent.html', 'text!templates/currentFilter.html', 'text!templates/loading.html', 'gmaps', 'nGeohash']","['$', '_', 'Backbone', 'SearchResults', 'SearchModel', 'MetricsModel', 'Utilities', 'SearchResultView', 'AnnotationFilter', 'CatalogTemplate', 'CountTemplate', 'PagerTemplate', 'MainContentTemplate', 'CurrentFilterTemplate', 'LoadingTemplate', 'gmaps', 'nGeohash']",17,17,[],[],[],DataCatalogView
metacatui-es6/src/js/views/ProvStatementView.js,view,,"['jquery', 'underscore', 'backbone', 'views/ExpandCollapseListView', 'text!templates/provStatement.html']","['$', '_', 'Backbone', 'ExpandCollapseList', 'ProvTemplate']",5,5,[],[],[],ProvStatementView
metacatui-es6/src/js/views/DonutChartView.js,view,,"['jquery', 'underscore', 'backbone', 'd3']","['$', '_', 'Backbone', 'd3']",4,4,[],[],[],transform
metacatui-es6/src/js/views/SearchResultView.js,view,,"['jquery', 'underscore', 'backbone', 'models/SolrResult', 'models/PackageModel', 'views/CitationView', 'text!templates/resultsItem.html']","['$', '_', 'Backbone', 'SolrResult', 'Package', 'CitationView', 'ResultItemTemplate']",7,7,[],[],[],SearchResultView
metacatui-es6/src/js/views/EditCollectionView.js,view,,"['underscore', 'jquery', 'backbone', 'models/Map', 'models/CollectionModel', 'models/Search', 'views/DataCatalogViewWithFilters', 'views/queryBuilder/QueryBuilderView', 'text!templates/editCollection.html']","['_', '$', 'Backbone', 'Map', 'CollectionModel', 'Search', 'DataCatalogViewWithFilters', 'QueryBuilder', 'Template']",9,9,[],[],[],EditCollectionView
metacatui-es6/src/js/views/MetricModalView.js,view,,"['jquery', 'underscore', 'backbone', 'MetricsChart', 'text!templates/metricModalTemplate.html', 'collections/Citations', 'views/CitationListView', 'views/SignInView']","['$', '_', 'Backbone', 'MetricsChart', 'MetricModalTemplate', 'Citations', 'CitationList', 'SignInView']",8,8,[],[],[],MetricModalView
metacatui-es6/src/js/views/TOCView.js,view,,"['jquery', 'underscore', 'backbone', 'text!templates/tableOfContentsLi.html', 'text!templates/tableOfContentsUL.html', 'text!templates/tableOfContents.html']","['$', '_', 'Backbone', 'TOCTemplateLi', 'TOCTemplateUl', 'TOCTemplate']",6,6,[],[],[],TOCView
metacatui-es6/src/js/views/BarChartView.js,view,,"['jquery', 'underscore', 'backbone', 'd3']","['$', '_', 'Backbone', 'd3']",4,4,[],[],[],xPos
metacatui-es6/src/js/views/maps/LegendView.js,view,,"['jquery', 'underscore', 'backbone', 'd3', 'models/maps/AssetColorPalette', 'text!templates/maps/legend.html']","['$', '_', 'Backbone', 'd3', 'AssetColorPalette', 'Template']",6,6,[],[],[],LegendView
metacatui-es6/src/js/views/maps/LayerDetailsView.js,view,,"['jquery', 'underscore', 'backbone', 'models/maps/assets/MapAsset', 'text!templates/maps/layer-details.html', 'views/maps/LayerDetailView', 'views/maps/LayerOpacityView', 'views/maps/LayerInfoView', 'views/maps/LayerNavigationView', 'views/maps/LegendView']","['$', '_', 'Backbone', 'MapAsset', 'Template', 'LayerDetailView', 'LayerOpacityView', 'LayerInfoView', 'LayerNavigationView', 'LegendView']",10,10,[],[],[],LayerDetailsView
metacatui-es6/src/js/views/maps/CesiumWidgetView.js,view,,"['jquery', 'underscore', 'backbone', 'cesium', 'models/maps/Map', 'models/maps/assets/MapAsset', 'models/maps/assets/Cesium3DTileset', 'models/maps/Feature', 'text!templates/maps/cesium-widget-view.html']","['$', '_', 'Backbone', 'Cesium', 'Map', 'MapAsset', 'Cesium3DTileset', 'Feature', 'Template']",9,9,[],[],[],CesiumWidgetView
metacatui-es6/src/js/views/maps/LayerListView.js,view,,"['jquery', 'underscore', 'backbone', 'text!templates/maps/layer-list.html', 'views/maps/LayerItemView']","['$', '_', 'Backbone', 'Template', 'LayerItemView']",5,5,[],[],[],LayerListView
metacatui-es6/src/js/views/maps/ScaleBarView.js,view,,"['jquery', 'underscore', 'backbone', 'text!templates/maps/scale-bar.html']","['$', '_', 'Backbone', 'Template']",4,4,[],[],[],ScaleBarView
metacatui-es6/src/js/views/maps/LayerInfoView.js,view,,"['jquery', 'underscore', 'backbone', 'models/maps/assets/MapAsset', 'text!templates/maps/layer-info.html']","['$', '_', 'Backbone', 'MapAsset', 'Template']",5,5,[],[],[],LayerInfoView
metacatui-es6/src/js/views/maps/ToolbarView.js,view,,"['jquery', 'underscore', 'backbone', 'text!templates/maps/toolbar.html', 'models/maps/Map', 'views/maps/LayerListView']","['$', '_', 'Backbone', 'Template', 'Map', 'LayerListView']",6,6,[],[],[],ToolbarView
metacatui-es6/src/js/views/maps/LayerNavigationView.js,view,,"['jquery', 'underscore', 'backbone', 'models/maps/assets/MapAsset', 'text!templates/maps/layer-navigation.html']","['$', '_', 'Backbone', 'MapAsset', 'Template']",5,5,[],[],[],LayerNavigationView
metacatui-es6/src/js/views/maps/LayerDetailView.js,view,,"['jquery', 'underscore', 'backbone', 'models/maps/assets/MapAsset', 'text!templates/maps/layer-detail.html']","['$', '_', 'Backbone', 'MapAsset', 'Template']",5,5,[],[],[],LayerDetailView
metacatui-es6/src/js/views/maps/LayerItemView.js,view,,"['jquery', 'underscore', 'backbone', 'models/maps/assets/MapAsset', 'text!templates/maps/layer-item.html', 'views/maps/LegendView']","['$', '_', 'Backbone', 'MapAsset', 'Template', 'Legend']",6,6,[],[],[],LayerItemView
metacatui-es6/src/js/views/maps/FeatureInfoView.js,view,,"['jquery', 'underscore', 'backbone', 'models/maps/Feature', 'text!templates/maps/feature-info/feature-info.html']","['$', '_', 'Backbone', 'Feature', 'Template']",5,5,[],[],[],FeatureInfoView
metacatui-es6/src/js/views/maps/MapView.js,view,,"['jquery', 'underscore', 'backbone', 'models/maps/Map', 'text!templates/maps/map.html', 'views/maps/CesiumWidgetView', 'views/maps/ToolbarView', 'views/maps/ScaleBarView', 'views/maps/FeatureInfoView', 'views/maps/LayerDetailsView', 'text!/css/map-view.css']","['$', '_', 'Backbone', 'Map', 'Template', 'CesiumWidgetView', 'ToolbarView', 'ScaleBarView', 'FeatureInfoView', 'LayerDetailsView', 'MapCSS']",11,11,[],[],[],MapView
metacatui-es6/src/js/views/maps/LayerOpacityView.js,view,,"['jquery', 'underscore', 'backbone', 'models/maps/assets/MapAsset', 'text!templates/maps/layer-opacity.html']","['$', '_', 'Backbone', 'MapAsset', 'Template']",5,5,[],[],[],LayerOpacityView
metacatui-es6/src/js/views/filters/NumericFilterView.js,view,,"['jquery', 'underscore', 'backbone', 'models/filters/NumericFilter', 'views/filters/FilterView', 'text!templates/filters/numericFilter.html']","['$', '_', 'Backbone', 'NumericFilter', 'FilterView', 'Template']",6,6,[],[],[],NumericFilterView
metacatui-es6/src/js/views/filters/ChoiceFilterView.js,view,,"['jquery', 'underscore', 'backbone', 'models/filters/ChoiceFilter', 'views/filters/FilterView', 'text!templates/filters/choiceFilter.html']","['$', '_', 'Backbone', 'ChoiceFilter', 'FilterView', 'Template']",6,6,[],[],[],ChoiceFilterView
metacatui-es6/src/js/views/filters/FilterGroupView.js,view,,"['jquery', 'underscore', 'backbone', 'models/filters/FilterGroup', 'views/filters/FilterView', 'views/filters/BooleanFilterView', 'views/filters/ChoiceFilterView', 'views/filters/DateFilterView', 'views/filters/NumericFilterView', 'views/filters/ToggleFilterView', 'views/searchSelect/AnnotationFilterView', 'views/searchSelect/SearchableSelectView', 'views/filters/SemanticFilterView']","['$', '_', 'Backbone', 'FilterGroup', 'FilterView', 'BooleanFilterView', 'ChoiceFilterView', 'DateFilterView', 'NumericFilterView', 'ToggleFilterView', 'AnnotationFilterView', 'SearchableSelectView', 'SemanticFilterView']",13,13,[],[],[],FilterGroupView
metacatui-es6/src/js/views/filters/FilterView.js,view,,"['jquery', 'underscore', 'backbone', 'models/filters/Filter', 'text!templates/filters/filter.html', 'text!templates/filters/filterLabel.html']","['$', '_', 'Backbone', 'Filter', 'Template', 'LabelTemplate']",6,6,[],[],[],FilterView
metacatui-es6/src/js/views/filters/BooleanFilterView.js,view,,"['jquery', 'underscore', 'backbone', 'models/filters/BooleanFilter', 'views/filters/FilterView', 'text!templates/filters/booleanFilter.html']","['$', '_', 'Backbone', 'BooleanFilter', 'FilterView', 'Template']",6,6,[],[],[],BooleanFilterView
metacatui-es6/src/js/views/filters/DateFilterView.js,view,,"['jquery', 'underscore', 'backbone', 'models/filters/DateFilter', 'views/filters/FilterView', 'text!templates/filters/dateFilter.html']","['$', '_', 'Backbone', 'DateFilter', 'FilterView', 'Template']",6,6,[],[],[],DateFilterView
metacatui-es6/src/js/views/filters/SemanticFilterView.js,view,,"['jquery', 'underscore', 'backbone', 'models/filters/Filter', 'views/filters/FilterView', 'views/searchSelect/AnnotationFilterView']","['$', '_', 'Backbone', 'Filter', 'FilterView', 'AnnotationFilterView']",6,6,[],[],[],SemanticFilterView
metacatui-es6/src/js/views/filters/ToggleFilterView.js,view,,"['jquery', 'underscore', 'backbone', 'models/filters/ToggleFilter', 'views/filters/FilterView', 'text!templates/filters/toggleFilter.html', 'text!templates/filters/booleanFilter.html']","['$', '_', 'Backbone', 'ToggleFilter', 'FilterView', 'Template', 'BooleanTemplate']",7,7,[],[],[],ToggleFilterView
metacatui-es6/src/js/views/filters/FilterEditorView.js,view,,"['jquery', 'underscore', 'backbone', 'models/filters/Filter', 'models/filters/ChoiceFilter', 'models/filters/DateFilter', 'models/filters/ToggleFilter', 'collections/queryFields/QueryFields', 'views/searchSelect/QueryFieldSelectView', 'views/filters/FilterView', 'views/filters/ChoiceFilterView', 'views/filters/DateFilterView', 'views/filters/ToggleFilterView', 'text!templates/filters/filterEditor.html']","['$', '_', 'Backbone', 'Filter', 'ChoiceFilter', 'DateFilter', 'ToggleFilter', 'QueryFields', 'QueryFieldSelect', 'FilterView', 'ChoiceFilterView', 'DateFilterView', 'ToggleFilterView', 'Template']",14,14,[],[],[],e
